[332/720] qft_6_fake_fez seed=12 n*=850  (0.6s, ~3 min left)
[333/720] qft_6_fake_fez seed=13 n*=1150  (0.6s, ~3 min left)
[334/720] qft_6_fake_fez seed=14 n*=700  (0.6s, ~3 min left)
[335/720] qft_6_fake_fez seed=15 n*=1150  (0.6s, ~3 min left)
[336/720] qft_6_fake_fez seed=16 n*=1050  (0.6s, ~3 min left)
[337/720] qft_6_fake_fez seed=17 n*=1000  (0.6s, ~3 min left)
[338/720] qft_6_fake_fez seed=18 n*=1100  (0.6s, ~3 min left)
[339/720] qft_6_fake_fez seed=19 n*=750  (0.6s, ~3 min left)
[340/720] qft_6_fake_fez seed=20 n*=1000  (0.6s, ~3 min left)
[341/720] qft_6_fake_torino seed=1 n*=1100  (0.6s, ~3 min left)
[342/720] qft_6_fake_torino seed=2 n*=1100  (0.6s, ~3 min left)
[343/720] qft_6_fake_torino seed=3 n*=1000  (0.6s, ~3 min left)
[344/720] qft_6_fake_torino seed=4 n*=1450  (0.6s, ~3 min left)
[345/720] qft_6_fake_torino seed=5 n*=950  (0.6s, ~3 min left)
[346/720] qft_6_fake_torino seed=6 n*=1350  (0.6s, ~3 min left)
[347/720] qft_6_fake_torino seed=7 n*=800  (0.7s, ~3 min left)
[348/720] qft_6_fake_torino seed=8 n*=700  (0.6s, ~3 min left)
[349/720] qft_6_fake_torino seed=9 n*=1150  (0.6s, ~3 min left)
[350/720] qft_6_fake_torino seed=10 n*=1050  (0.6s, ~3 min left)
[351/720] qft_6_fake_torino seed=11 n*=550  (0.6s, ~3 min left)
[352/720] qft_6_fake_torino seed=12 n*=1050  (0.6s, ~3 min left)
[353/720] qft_6_fake_torino seed=13 n*=1050  (0.6s, ~3 min left)
[354/720] qft_6_fake_torino seed=14 n*=850  (0.6s, ~3 min left)
[355/720] qft_6_fake_torino seed=15 n*=1300  (0.6s, ~3 min left)
[356/720] qft_6_fake_torino seed=16 n*=1050  (0.6s, ~3 min left)
[357/720] qft_6_fake_torino seed=17 n*=1100  (0.6s, ~3 min left)
[358/720] qft_6_fake_torino seed=18 n*=950  (0.6s, ~3 min left)
[359/720] qft_6_fake_torino seed=19 n*=1050  (0.6s, ~3 min left)
[360/720] qft_6_fake_torino seed=20 n*=1050  (0.6s, ~3 min left)
[361/720] qft_8_fake_fez seed=1 n*=3450  (0.8s, ~3 min left)
[362/720] qft_8_fake_fez seed=2 n*=3650  (0.9s, ~3 min left)
[363/720] qft_8_fake_fez seed=3 n*=3150  (0.9s, ~3 min left)
[364/720] qft_8_fake_fez seed=4 n*=3550  (0.8s, ~3 min left)
[365/720] qft_8_fake_fez seed=5 n*=3100  (0.9s, ~3 min left)
[366/720] qft_8_fake_fez seed=6 n*=3000  (0.9s, ~3 min left)
[367/720] qft_8_fake_fez seed=7 n*=3200  (0.8s, ~3 min left)
[368/720] qft_8_fake_fez seed=8 n*=3550  (0.8s, ~3 min left)
[369/720] qft_8_fake_fez seed=9 n*=3450  (0.8s, ~3 min left)
[370/720] qft_8_fake_fez seed=10 n*=3600  (1.1s, ~3 min left)
[371/720] qft_8_fake_fez seed=11 n*=3100  (0.8s, ~3 min left)
[372/720] qft_8_fake_fez seed=12 n*=3400  (0.8s, ~3 min left)
[373/720] qft_8_fake_fez seed=13 n*=3550  (0.8s, ~3 min left)
[374/720] qft_8_fake_fez seed=14 n*=3300  (0.9s, ~3 min left)
[375/720] qft_8_fake_fez seed=15 n*=3800  (0.8s, ~3 min left)
[376/720] qft_8_fake_fez seed=16 n*=3400  (0.8s, ~3 min left)
[377/720] qft_8_fake_fez seed=17 n*=3200  (0.9s, ~3 min left)
[378/720] qft_8_fake_fez seed=18 n*=3500  (0.8s, ~3 min left)
[379/720] qft_8_fake_fez seed=19 n*=3000  (0.8s, ~3 min left)
[380/720] qft_8_fake_fez seed=20 n*=3500  (0.8s, ~3 min left)
[381/720] qft_8_fake_torino seed=1 n*=3350  (0.8s, ~3 min left)
[382/720] qft_8_fake_torino seed=2 n*=4150  (1.4s, ~3 min left)
[383/720] qft_8_fake_torino seed=3 n*=3050  (1.2s, ~3 min left)
[384/720] qft_8_fake_torino seed=4 n*=3850  (1.0s, ~3 min left)
[385/720] qft_8_fake_torino seed=5 n*=3400  (1.0s, ~3 min left)
[386/720] qft_8_fake_torino seed=6 n*=3000  (1.2s, ~3 min left)
[387/720] qft_8_fake_torino seed=7 n*=3450  (0.9s, ~3 min left)
[388/720] qft_8_fake_torino seed=8 n*=3350  (0.9s, ~3 min left)
[389/720] qft_8_fake_torino seed=9 n*=3000  (0.9s, ~3 min left)
[390/720] qft_8_fake_torino seed=10 n*=3150  (0.8s, ~3 min left)
[391/720] qft_8_fake_torino seed=11 n*=3850  (0.9s, ~3 min left)
[392/720] qft_8_fake_torino seed=12 n*=3850  (0.9s, ~3 min left)
[393/720] qft_8_fake_torino seed=13 n*=3800  (0.8s, ~3 min left)
[394/720] qft_8_fake_torino seed=14 n*=3400  (0.9s, ~3 min left)
[395/720] qft_8_fake_torino seed=15 n*=3500  (0.9s, ~3 min left)
[396/720] qft_8_fake_torino seed=16 n*=3450  (0.9s, ~3 min left)
[397/720] qft_8_fake_torino seed=17 n*=3400  (0.9s, ~3 min left)
[398/720] qft_8_fake_torino seed=18 n*=4000  (0.8s, ~3 min left)
[399/720] qft_8_fake_torino seed=19 n*=3350  (0.9s, ~3 min left)
[400/720] qft_8_fake_torino seed=20 n*=3800  (0.8s, ~3 min left)
[401/720] qft_12_fake_fez seed=1 n*=14900  (1.1s, ~3 min left)
[402/720] qft_12_fake_fez seed=2 n*=14950  (1.1s, ~3 min left)
[403/720] qft_12_fake_fez seed=3 n*=15100  (1.1s, ~3 min left)
[404/720] qft_12_fake_fez seed=4 n*=15200  (1.2s, ~3 min left)
[405/720] qft_12_fake_fez seed=5 n*=14900  (1.2s, ~3 min left)
[406/720] qft_12_fake_fez seed=6 n*=15200  (1.2s, ~3 min left)
[407/720] qft_12_fake_fez seed=7 n*=14900  (1.1s, ~3 min left)
[408/720] qft_12_fake_fez seed=8 n*=14850  (1.1s, ~3 min left)
[409/720] qft_12_fake_fez seed=9 n*=15100  (1.1s, ~3 min left)
[410/720] qft_12_fake_fez seed=10 n*=15150  (1.1s, ~3 min left)
[411/720] qft_12_fake_fez seed=11 n*=14900  (1.1s, ~3 min left)
[412/720] qft_12_fake_fez seed=12 n*=15150  (1.1s, ~3 min left)
[413/720] qft_12_fake_fez seed=13 n*=15350  (1.3s, ~3 min left)
[414/720] qft_12_fake_fez seed=14 n*=14800  (1.2s, ~3 min left)
[415/720] qft_12_fake_fez seed=15 n*=15150  (1.2s, ~3 min left)
[416/720] qft_12_fake_fez seed=16 n*=15350  (1.2s, ~3 min left)
[417/720] qft_12_fake_fez seed=17 n*=15100  (1.2s, ~3 min left)
[418/720] qft_12_fake_fez seed=18 n*=14800  (1.2s, ~3 min left)
[419/720] qft_12_fake_fez seed=19 n*=15350  (1.2s, ~3 min left)
[420/720] qft_12_fake_fez seed=20 n*=14550  (1.2s, ~3 min left)
[421/720] qft_12_fake_torino seed=1 n*=14850  (1.2s, ~3 min left)
[422/720] qft_12_fake_torino seed=2 n*=14900  (1.2s, ~3 min left)
[423/720] qft_12_fake_torino seed=3 n*=15100  (1.2s, ~3 min left)
[424/720] qft_12_fake_torino seed=4 n*=15200  (1.2s, ~3 min left)
[425/720] qft_12_fake_torino seed=5 n*=14800  (1.2s, ~3 min left)
[426/720] qft_12_fake_torino seed=6 n*=15150  (1.2s, ~3 min left)
[427/720] qft_12_fake_torino seed=7 n*=14800  (1.1s, ~3 min left)
[428/720] qft_12_fake_torino seed=8 n*=15000  (1.2s, ~3 min left)
[429/720] qft_12_fake_torino seed=9 n*=15100  (1.2s, ~3 min left)
[430/720] qft_12_fake_torino seed=10 n*=15400  (1.2s, ~3 min left)
[431/720] qft_12_fake_torino seed=11 n*=15150  (1.1s, ~3 min left)
[432/720] qft_12_fake_torino seed=12 n*=15050  (1.2s, ~3 min left)
[433/720] qft_12_fake_torino seed=13 n*=15500  (1.1s, ~3 min left)
[434/720] qft_12_fake_torino seed=14 n*=14850  (1.1s, ~3 min left)
[435/720] qft_12_fake_torino seed=15 n*=15200  (1.1s, ~3 min left)
[436/720] qft_12_fake_torino seed=16 n*=15500  (1.1s, ~3 min left)
[437/720] qft_12_fake_torino seed=17 n*=15000  (1.1s, ~3 min left)
[438/720] qft_12_fake_torino seed=18 n*=14650  (1.2s, ~3 min left)
[439/720] qft_12_fake_torino seed=19 n*=15450  (1.2s, ~3 min left)
[440/720] qft_12_fake_torino seed=20 n*=15000  (1.1s, ~3 min left)
[441/720] qft_14_fake_fez seed=1 n*=17400  (1.5s, ~3 min left)
[442/720] qft_14_fake_fez seed=2 n*=17300  (1.4s, ~3 min left)
[443/720] qft_14_fake_fez seed=3 n*=17200  (1.5s, ~3 min left)
[444/720] qft_14_fake_fez seed=4 n*=17300  (1.5s, ~3 min left)
[445/720] qft_14_fake_fez seed=5 n*=17500  (1.5s, ~3 min left)
[446/720] qft_14_fake_fez seed=6 n*=17250  (1.4s, ~3 min left)
[447/720] qft_14_fake_fez seed=7 n*=17350  (1.4s, ~3 min left)
[448/720] qft_14_fake_fez seed=8 n*=17350  (1.5s, ~3 min left)
[449/720] qft_14_fake_fez seed=9 n*=17450  (1.5s, ~3 min left)
[450/720] qft_14_fake_fez seed=10 n*=17500  (1.5s, ~3 min left)
[451/720] qft_14_fake_fez seed=11 n*=17350  (1.4s, ~3 min left)
[452/720] qft_14_fake_fez seed=12 n*=17250  (1.4s, ~3 min left)
[453/720] qft_14_fake_fez seed=13 n*=17350  (1.4s, ~3 min left)
[454/720] qft_14_fake_fez seed=14 n*=17550  (1.4s, ~3 min left)
[455/720] qft_14_fake_fez seed=15 n*=17350  (1.5s, ~3 min left)
[456/720] qft_14_fake_fez seed=16 n*=17200  (1.4s, ~3 min left)
[457/720] qft_14_fake_fez seed=17 n*=17500  (1.4s, ~3 min left)
[458/720] qft_14_fake_fez seed=18 n*=17450  (1.4s, ~3 min left)
[459/720] qft_14_fake_fez seed=19 n*=17450  (1.4s, ~3 min left)
[460/720] qft_14_fake_fez seed=20 n*=17250  (1.5s, ~3 min left)
[461/720] qft_14_fake_torino seed=1 n*=17400  (1.4s, ~3 min left)
[462/720] qft_14_fake_torino seed=2 n*=17250  (1.5s, ~3 min left)
[463/720] qft_14_fake_torino seed=3 n*=17200  (1.4s, ~3 min left)
[464/720] qft_14_fake_torino seed=4 n*=17250  (1.4s, ~3 min left)
[465/720] qft_14_fake_torino seed=5 n*=17500  (1.4s, ~3 min left)
[466/720] qft_14_fake_torino seed=6 n*=17250  (1.4s, ~3 min left)
[467/720] qft_14_fake_torino seed=7 n*=17350  (1.4s, ~3 min left)
[468/720] qft_14_fake_torino seed=8 n*=17400  (1.4s, ~3 min left)
[469/720] qft_14_fake_torino seed=9 n*=17450  (1.5s, ~3 min left)
[470/720] qft_14_fake_torino seed=10 n*=17500  (1.5s, ~3 min left)
[471/720] qft_14_fake_torino seed=11 n*=17300  (1.4s, ~3 min left)
[472/720] qft_14_fake_torino seed=12 n*=17250  (1.4s, ~3 min left)
[473/720] qft_14_fake_torino seed=13 n*=17350  (1.4s, ~3 min left)
[474/720] qft_14_fake_torino seed=14 n*=17500  (1.4s, ~3 min left)
[475/720] qft_14_fake_torino seed=15 n*=17400  (1.4s, ~3 min left)
[476/720] qft_14_fake_torino seed=16 n*=17250  (1.5s, ~3 min left)
[477/720] qft_14_fake_torino seed=17 n*=17450  (1.5s, ~3 min left)
[478/720] qft_14_fake_torino seed=18 n*=17450  (1.4s, ~3 min left)
[479/720] qft_14_fake_torino seed=19 n*=17450  (1.4s, ~3 min left)
[480/720] qft_14_fake_torino seed=20 n*=17250  (1.4s, ~3 min left)
[481/720] qnn_8_fake_fez seed=1 n*=2950  (0.8s, ~3 min left)
[482/720] qnn_8_fake_fez seed=2 n*=3000  (0.8s, ~3 min left)
[483/720] qnn_8_fake_fez seed=3 n*=2050  (0.8s, ~3 min left)
[484/720] qnn_8_fake_fez seed=4 n*=3450  (0.8s, ~3 min left)
[485/720] qnn_8_fake_fez seed=5 n*=3350  (0.9s, ~3 min left)
[486/720] qnn_8_fake_fez seed=6 n*=2450  (0.8s, ~3 min left)
[487/720] qnn_8_fake_fez seed=7 n*=2850  (0.8s, ~3 min left)
[488/720] qnn_8_fake_fez seed=8 n*=2550  (0.8s, ~3 min left)
[489/720] qnn_8_fake_fez seed=9 n*=3200  (0.8s, ~3 min left)
[490/720] qnn_8_fake_fez seed=10 n*=2700  (0.8s, ~3 min left)
[491/720] qnn_8_fake_fez seed=11 n*=2600  (0.8s, ~3 min left)
[492/720] qnn_8_fake_fez seed=12 n*=3000  (0.8s, ~3 min left)
[493/720] qnn_8_fake_fez seed=13 n*=2750  (0.8s, ~3 min left)
[494/720] qnn_8_fake_fez seed=14 n*=2750  (0.8s, ~3 min left)
[495/720] qnn_8_fake_fez seed=15 n*=2800  (0.8s, ~3 min left)
[496/720] qnn_8_fake_fez seed=16 n*=2000  (0.8s, ~3 min left)
[497/720] qnn_8_fake_fez seed=17 n*=2900  (0.8s, ~3 min left)
[498/720] qnn_8_fake_fez seed=18 n*=2950  (0.8s, ~3 min left)
[499/720] qnn_8_fake_fez seed=19 n*=3100  (0.8s, ~2 min left)
[500/720] qnn_8_fake_fez seed=20 n*=2350  (0.8s, ~2 min left)
[501/720] qnn_8_fake_kyiv seed=1 n*=2850  (0.8s, ~2 min left)
[502/720] qnn_8_fake_kyiv seed=2 n*=3700  (0.8s, ~2 min left)
[503/720] qnn_8_fake_kyiv seed=3 n*=3600  (0.8s, ~2 min left)
[504/720] qnn_8_fake_kyiv seed=4 n*=3450  (0.8s, ~2 min left)
[505/720] qnn_8_fake_kyiv seed=5 n*=3300  (0.8s, ~2 min left)
[506/720] qnn_8_fake_kyiv seed=6 n*=2650  (0.8s, ~2 min left)
[507/720] qnn_8_fake_kyiv seed=7 n*=2900  (0.8s, ~2 min left)
[508/720] qnn_8_fake_kyiv seed=8 n*=3350  (0.9s, ~2 min left)
[509/720] qnn_8_fake_kyiv seed=9 n*=3200  (0.8s, ~2 min left)
[510/720] qnn_8_fake_kyiv seed=10 n*=2950  (0.9s, ~2 min left)
[511/720] qnn_8_fake_kyiv seed=11 n*=2750  (0.8s, ~2 min left)
[512/720] qnn_8_fake_kyiv seed=12 n*=2950  (0.8s, ~2 min left)
[513/720] qnn_8_fake_kyiv seed=13 n*=2800  (0.8s, ~2 min left)
[514/720] qnn_8_fake_kyiv seed=14 n*=3000  (0.8s, ~2 min left)
[515/720] qnn_8_fake_kyiv seed=15 n*=3300  (0.8s, ~2 min left)
[516/720] qnn_8_fake_kyiv seed=16 n*=2600  (0.8s, ~2 min left)
[517/720] qnn_8_fake_kyiv seed=17 n*=2600  (0.8s, ~2 min left)
[518/720] qnn_8_fake_kyiv seed=18 n*=3000  (0.8s, ~2 min left)
[519/720] qnn_8_fake_kyiv seed=19 n*=2950  (0.8s, ~2 min left)
[520/720] qnn_8_fake_kyiv seed=20 n*=3400  (0.8s, ~2 min left)
[521/720] qnn_14_fake_fez seed=1 n*=17250  (1.4s, ~2 min left)
[522/720] qnn_14_fake_fez seed=2 n*=17150  (1.5s, ~2 min left)
[523/720] qnn_14_fake_fez seed=3 n*=17050  (1.4s, ~2 min left)
[524/720] qnn_14_fake_fez seed=4 n*=17150  (1.5s, ~2 min left)
[525/720] qnn_14_fake_fez seed=5 n*=17300  (1.5s, ~2 min left)
[526/720] qnn_14_fake_fez seed=6 n*=17100  (1.4s, ~2 min left)
[527/720] qnn_14_fake_fez seed=7 n*=17150  (1.4s, ~2 min left)
[528/720] qnn_14_fake_fez seed=8 n*=17200  (1.4s, ~2 min left)
[529/720] qnn_14_fake_fez seed=9 n*=17200  (1.5s, ~2 min left)
[530/720] qnn_14_fake_fez seed=10 n*=17350  (1.5s, ~2 min left)
[531/720] qnn_14_fake_fez seed=11 n*=17200  (1.4s, ~2 min left)
[532/720] qnn_14_fake_fez seed=12 n*=17050  (1.4s, ~2 min left)
[533/720] qnn_14_fake_fez seed=13 n*=17150  (1.4s, ~2 min left)
[534/720] qnn_14_fake_fez seed=14 n*=17300  (1.4s, ~2 min left)
[535/720] qnn_14_fake_fez seed=15 n*=17200  (1.4s, ~2 min left)
[536/720] qnn_14_fake_fez seed=16 n*=17100  (1.4s, ~2 min left)
[537/720] qnn_14_fake_fez seed=17 n*=17350  (1.4s, ~2 min left)
[538/720] qnn_14_fake_fez seed=18 n*=17200  (1.4s, ~2 min left)
[539/720] qnn_14_fake_fez seed=19 n*=17250  (1.4s, ~2 min left)
[540/720] qnn_14_fake_fez seed=20 n*=17050  (1.4s, ~2 min left)
[541/720] qnn_14_fake_kyiv seed=1 n*=17350  (1.5s, ~2 min left)
[542/720] qnn_14_fake_kyiv seed=2 n*=17300  (1.5s, ~2 min left)
[543/720] qnn_14_fake_kyiv seed=3 n*=17200  (1.6s, ~2 min left)
[544/720] qnn_14_fake_kyiv seed=4 n*=17200  (1.4s, ~2 min left)
[545/720] qnn_14_fake_kyiv seed=5 n*=17450  (1.5s, ~2 min left)
[546/720] qnn_14_fake_kyiv seed=6 n*=17250  (1.4s, ~2 min left)
[547/720] qnn_14_fake_kyiv seed=7 n*=17300  (1.5s, ~2 min left)
[548/720] qnn_14_fake_kyiv seed=8 n*=17350  (1.4s, ~2 min left)
[549/720] qnn_14_fake_kyiv seed=9 n*=17450  (1.4s, ~2 min left)
[550/720] qnn_14_fake_kyiv seed=10 n*=17500  (1.5s, ~2 min left)
[551/720] qnn_14_fake_kyiv seed=11 n*=17300  (1.4s, ~2 min left)
[552/720] qnn_14_fake_kyiv seed=12 n*=17250  (1.4s, ~2 min left)
[553/720] qnn_14_fake_kyiv seed=13 n*=17300  (1.5s, ~2 min left)
[554/720] qnn_14_fake_kyiv seed=14 n*=17550  (1.5s, ~2 min left)
[555/720] qnn_14_fake_kyiv seed=15 n*=17350  (1.5s, ~2 min left)
[556/720] qnn_14_fake_kyiv seed=16 n*=17250  (1.5s, ~2 min left)
[557/720] qnn_14_fake_kyiv seed=17 n*=17450  (1.5s, ~2 min left)
[558/720] qnn_14_fake_kyiv seed=18 n*=17450  (1.5s, ~2 min left)
[559/720] qnn_14_fake_kyiv seed=19 n*=17450  (1.5s, ~2 min left)
[560/720] qnn_14_fake_kyiv seed=20 n*=17250  (1.5s, ~2 min left)
[561/720] random_6_fake_fez seed=1 n*=1150  (0.6s, ~2 min left)
[562/720] random_6_fake_fez seed=2 n*=850  (0.5s, ~2 min left)
[563/720] random_6_fake_fez seed=3 n*=700  (0.5s, ~2 min left)
[564/720] random_6_fake_fez seed=4 n*=600  (0.5s, ~2 min left)
[565/720] random_6_fake_fez seed=5 n*=1000  (0.6s, ~2 min left)
[566/720] random_6_fake_fez seed=6 n*=700  (0.5s, ~2 min left)
[567/720] random_6_fake_fez seed=7 n*=950  (0.5s, ~2 min left)
[568/720] random_6_fake_fez seed=8 n*=1150  (0.5s, ~2 min left)
[569/720] random_6_fake_fez seed=9 n*=650  (0.6s, ~2 min left)
[570/720] random_6_fake_fez seed=10 n*=650  (0.5s, ~2 min left)
[571/720] random_6_fake_fez seed=11 n*=600  (0.5s, ~2 min left)
[572/720] random_6_fake_fez seed=12 n*=600  (0.5s, ~2 min left)
[573/720] random_6_fake_fez seed=13 n*=750  (0.5s, ~2 min left)
[574/720] random_6_fake_fez seed=14 n*=750  (0.5s, ~2 min left)
[575/720] random_6_fake_fez seed=15 n*=750  (0.5s, ~2 min left)
[576/720] random_6_fake_fez seed=16 n*=750  (0.5s, ~2 min left)
[577/720] random_6_fake_fez seed=17 n*=800  (0.5s, ~2 min left)
[578/720] random_6_fake_fez seed=18 n*=800  (0.5s, ~2 min left)
[579/720] random_6_fake_fez seed=19 n*=800  (0.5s, ~2 min left)
[580/720] random_6_fake_fez seed=20 n*=550  (0.5s, ~2 min left)
[581/720] random_8_fake_fez seed=1 n*=2400  (0.7s, ~2 min left)
[582/720] random_8_fake_fez seed=2 n*=3150  (0.7s, ~2 min left)
[583/720] random_8_fake_fez seed=3 n*=1850  (0.7s, ~2 min left)
[584/720] random_8_fake_fez seed=4 n*=3350  (0.8s, ~2 min left)
[585/720] random_8_fake_fez seed=5 n*=2800  (0.8s, ~2 min left)
[586/720] random_8_fake_fez seed=6 n*=2600  (0.8s, ~2 min left)
[587/720] random_8_fake_fez seed=7 n*=2400  (0.7s, ~2 min left)
[588/720] random_8_fake_fez seed=8 n*=2550  (0.7s, ~2 min left)
[589/720] random_8_fake_fez seed=9 n*=2950  (0.7s, ~2 min left)
[590/720] random_8_fake_fez seed=10 n*=2450  (0.7s, ~2 min left)
[591/720] random_8_fake_fez seed=11 n*=2650  (0.7s, ~2 min left)
[592/720] random_8_fake_fez seed=12 n*=2850  (0.7s, ~2 min left)
[593/720] random_8_fake_fez seed=13 n*=2950  (0.7s, ~2 min left)
[594/720] random_8_fake_fez seed=14 n*=2450  (0.7s, ~2 min left)
[595/720] random_8_fake_fez seed=15 n*=3000  (0.7s, ~2 min left)
[596/720] random_8_fake_fez seed=16 n*=2650  (0.7s, ~2 min left)
[597/720] random_8_fake_fez seed=17 n*=2300  (0.7s, ~2 min left)
[598/720] random_8_fake_fez seed=18 n*=2950  (0.7s, ~1 min left)
[599/720] random_8_fake_fez seed=19 n*=2850  (0.7s, ~1 min left)
[600/720] random_8_fake_fez seed=20 n*=2350  (0.8s, ~1 min left)
[601/720] random_12_fake_fez seed=1 n*=14850  (1.1s, ~1 min left)
[602/720] random_12_fake_fez seed=2 n*=14750  (1.1s, ~1 min left)
[603/720] random_12_fake_fez seed=3 n*=15050  (1.1s, ~1 min left)
[604/720] random_12_fake_fez seed=4 n*=15000  (1.1s, ~1 min left)
[605/720] random_12_fake_fez seed=5 n*=14750  (1.2s, ~1 min left)
[606/720] random_12_fake_fez seed=6 n*=15150  (1.1s, ~1 min left)
[607/720] random_12_fake_fez seed=7 n*=14700  (1.1s, ~1 min left)
[608/720] random_12_fake_fez seed=8 n*=14800  (1.1s, ~1 min left)
[609/720] random_12_fake_fez seed=9 n*=14900  (1.2s, ~1 min left)
[610/720] random_12_fake_fez seed=10 n*=15100  (1.1s, ~1 min left)
[611/720] random_12_fake_fez seed=11 n*=14800  (1.1s, ~1 min left)
[612/720] random_12_fake_fez seed=12 n*=14800  (1.1s, ~1 min left)
[613/720] random_12_fake_fez seed=13 n*=15300  (1.1s, ~1 min left)
[614/720] random_12_fake_fez seed=14 n*=14700  (1.1s, ~1 min left)
[615/720] random_12_fake_fez seed=15 n*=15050  (1.1s, ~1 min left)
[616/720] random_12_fake_fez seed=16 n*=15000  (1.1s, ~1 min left)
[617/720] random_12_fake_fez seed=17 n*=14900  (1.1s, ~1 min left)
[618/720] random_12_fake_fez seed=18 n*=14400  (1.2s, ~1 min left)
[619/720] random_12_fake_fez seed=19 n*=15250  (1.1s, ~1 min left)
[620/720] random_12_fake_fez seed=20 n*=14600  (1.1s, ~1 min left)
[621/720] random_14_fake_fez seed=1 n*=17400  (1.5s, ~1 min left)
[622/720] random_14_fake_fez seed=2 n*=17250  (1.5s, ~1 min left)
[623/720] random_14_fake_fez seed=3 n*=17200  (1.8s, ~1 min left)
[624/720] random_14_fake_fez seed=4 n*=17250  (1.4s, ~1 min left)
[625/720] random_14_fake_fez seed=5 n*=17450  (1.5s, ~1 min left)
[626/720] random_14_fake_fez seed=6 n*=17250  (1.4s, ~1 min left)
[627/720] random_14_fake_fez seed=7 n*=17350  (1.4s, ~1 min left)
[628/720] random_14_fake_fez seed=8 n*=17350  (1.4s, ~1 min left)
[629/720] random_14_fake_fez seed=9 n*=17450  (1.4s, ~1 min left)
[630/720] random_14_fake_fez seed=10 n*=17500  (1.5s, ~1 min left)
[631/720] random_14_fake_fez seed=11 n*=17350  (1.4s, ~1 min left)
[632/720] random_14_fake_fez seed=12 n*=17250  (1.5s, ~1 min left)
[633/720] random_14_fake_fez seed=13 n*=17300  (1.4s, ~1 min left)
[634/720] random_14_fake_fez seed=14 n*=17500  (1.4s, ~1 min left)
[635/720] random_14_fake_fez seed=15 n*=17350  (1.5s, ~1 min left)
[636/720] random_14_fake_fez seed=16 n*=17200  (1.4s, ~1 min left)
[637/720] random_14_fake_fez seed=17 n*=17400  (1.4s, ~1 min left)
[638/720] random_14_fake_fez seed=18 n*=17450  (1.4s, ~1 min left)
[639/720] random_14_fake_fez seed=19 n*=17450  (1.5s, ~1 min left)
[640/720] random_14_fake_fez seed=20 n*=17250  (1.6s, ~1 min left)
[641/720] vqe_6_fake_kyiv seed=1 n*=50  (0.2s, ~1 min left)
[642/720] vqe_6_fake_kyiv seed=2 n*=50  (0.2s, ~1 min left)
[643/720] vqe_6_fake_kyiv seed=3 n*=50  (0.2s, ~1 min left)
[644/720] vqe_6_fake_kyiv seed=4 n*=50  (0.3s, ~1 min left)
[645/720] vqe_6_fake_kyiv seed=5 n*=50  (0.2s, ~1 min left)
[646/720] vqe_6_fake_kyiv seed=6 n*=100  (0.2s, ~1 min left)
[647/720] vqe_6_fake_kyiv seed=7 n*=100  (0.2s, ~1 min left)
[648/720] vqe_6_fake_kyiv seed=8 n*=50  (0.2s, ~1 min left)
[649/720] vqe_6_fake_kyiv seed=9 n*=50  (0.2s, ~1 min left)
[650/720] vqe_6_fake_kyiv seed=10 n*=50  (0.2s, ~1 min left)
[651/720] vqe_6_fake_kyiv seed=11 n*=100  (0.2s, ~1 min left)
[652/720] vqe_6_fake_kyiv seed=12 n*=50  (0.2s, ~1 min left)
[653/720] vqe_6_fake_kyiv seed=13 n*=50  (0.2s, ~1 min left)
[654/720] vqe_6_fake_kyiv seed=14 n*=50  (0.2s, ~1 min left)
[655/720] vqe_6_fake_kyiv seed=15 n*=100  (0.2s, ~1 min left)
[656/720] vqe_6_fake_kyiv seed=16 n*=100  (0.2s, ~1 min left)
[657/720] vqe_6_fake_kyiv seed=17 n*=50  (0.2s, ~1 min left)
[658/720] vqe_6_fake_kyiv seed=18 n*=50  (0.2s, ~1 min left)
[659/720] vqe_6_fake_kyiv seed=19 n*=50  (0.2s, ~1 min left)
[660/720] vqe_6_fake_kyiv seed=20 n*=50  (0.2s, ~1 min left)
[661/720] vqe_8_fake_kyiv seed=1 n*=200  (0.3s, ~1 min left)
[662/720] vqe_8_fake_kyiv seed=2 n*=300  (0.3s, ~1 min left)
[663/720] vqe_8_fake_kyiv seed=3 n*=150  (0.3s, ~1 min left)
[664/720] vqe_8_fake_kyiv seed=4 n*=300  (0.3s, ~1 min left)
[665/720] vqe_8_fake_kyiv seed=5 n*=150  (0.3s, ~1 min left)
[666/720] vqe_8_fake_kyiv seed=6 n*=250  (0.3s, ~1 min left)
[667/720] vqe_8_fake_kyiv seed=7 n*=250  (0.3s, ~1 min left)
[668/720] vqe_8_fake_kyiv seed=8 n*=400  (0.3s, ~1 min left)
[669/720] vqe_8_fake_kyiv seed=9 n*=200  (0.3s, ~1 min left)
[670/720] vqe_8_fake_kyiv seed=10 n*=350  (0.3s, ~1 min left)
[671/720] vqe_8_fake_kyiv seed=11 n*=250  (0.3s, ~1 min left)
[672/720] vqe_8_fake_kyiv seed=12 n*=200  (0.3s, ~1 min left)
[673/720] vqe_8_fake_kyiv seed=13 n*=150  (0.3s, ~1 min left)
[674/720] vqe_8_fake_kyiv seed=14 n*=400  (0.3s, ~1 min left)
[675/720] vqe_8_fake_kyiv seed=15 n*=300  (0.3s, ~1 min left)
[676/720] vqe_8_fake_kyiv seed=16 n*=300  (0.3s, ~1 min left)
[677/720] vqe_8_fake_kyiv seed=17 n*=200  (0.3s, ~1 min left)
